Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
84,0.0,0.0,0,4,1118,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,1118,0,0.0,0.0,0,0,992,11,0.05802047781569966,0,0.0,0.0,32,0.05925925925925926,0.06130268199233716,34,0.05802047781569966,0.05802047781569966
85,0.0,0.0,0,4,1118,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,1118,0,0.0,0.0,0,0,1056,11,0.05821917808219178,0,0.0,0.0,33,0.06111111111111111,0.06333973128598848,34,0.05821917808219178,0.05821917808219178
86,0.0,0.0,0,5,987,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,987,0,0.0,0.0,0,0,930,11,0.0547945205479452,0,0.0,0.0,31,0.0570902394106814,0.05961538461538462,32,0.0547945205479452,0.0547945205479452
87,0.0,0.0,0,5,865,8,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,865,0,0.0,0.0,0,0,812,7,0.05217391304347826,0,0.0,0.0,29,0.054924242424242424,0.05708661417322835,30,0.05217391304347826,0.05217391304347826
88,0.0,0.0,0,5,987,11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,987,0,0.0,0.0,0,0,650,7,0.055267702936096716,0,0.0,0.0,26,0.05108055009823183,0.05078125,32,0.055267702936096716,0.055267702936096716
89,0.0,0.0,0,5,697,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,697,0,0.0,0.0,0,0,462,8,0.045454545454545456,0,0.0,0.0,22,0.04206500956022945,0.04198473282442748,27,0.045454545454545456,0.045454545454545456
90,0.0,0.0,0,5,697,13,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,697,0,0.0,0.0,0,0,462,9,0.04568527918781726,0,0.0,0.0,22,0.04238921001926782,0.0425531914893617,27,0.04568527918781726,0.04568527918781726
91,0.0,0.0,0,4,698,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,698,0,0.0,0.0,0,0,506,9,0.045454545454545456,0,0.0,0.0,23,0.0444015444015444,0.044145873320537425,27,0.045454545454545456,0.045454545454545456
92,0.0,0.0,0,0,756,10,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,756,0,0.0,0.0,0,0,600,9,0.048109965635738834,0,0.0,0.0,25,0.04873294346978557,0.048828125,28,0.048109965635738834,0.048109965635738834
93,0.0,0.0,0,1,461,6,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,461,0,0.0,0.0,0,0,342,6,0.03685092127303183,0,0.0,0.0,19,0.036053130929791274,0.035781544256120526,22,0.03685092127303183,0.03685092127303183
94,0.0,0.0,0,2,418,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,418,0,0.0,0.0,0,0,306,7,0.036585365853658534,0,0.0,0.0,18,0.03550295857988166,0.03495145631067961,21,0.036585365853658534,0.036585365853658534
