dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkadex,0,5.0,0.75,0.21529935569959024,0.11328850213416314,0.16666666666666666,0.036585365853658534,0.6428571428571429,0.04732021875828475,0.03004607468352699,0.03759398496240601,0.003281378178835111,0.14893617021276595,0.07682556222976679,0.04666671435023876,0.04633204633204633,0.006415396952686447,0.2204724409448819
networkadex,0,5.0,1.0,0.22106433400323386,0.11143273038020964,0.2,0.058823529411764705,0.5714285714285714,0.04857993530441638,0.029587808700756866,0.03125,0.003281378178835111,0.15625,0.07887071982162364,0.04599358268006217,0.03065134099616858,0.006415396952686447,0.23622047244094488
networkadex,0,5.0,2.0,0.25001380654909305,0.12420945317761092,0.2,0.016129032258064516,0.7142857142857143,0.05500131517934669,0.033406341010347916,0.05434782608695652,0.004101722723543888,0.16666666666666666,0.08927136391543886,0.0517611091547031,0.051948051948051945,0.00801924619085806,0.253968253968254
networkadex,0,5.0,3.0,0.27467454147103293,0.12870659483895094,0.3333333333333333,0.05,0.7142857142857143,0.060367798998328406,0.03484952305103999,0.05,0.004922067268252666,0.17123287671232876,0.09800913569476472,0.05393762288081313,0.06451612903225806,0.009623095429029671,0.2564102564102564
networkadex,0,5.0,5.0,0.3168792892084871,0.13645323092568862,0.3333333333333333,0.05,0.7142857142857143,0.06971546343166705,0.03802020422212863,0.07142857142857142,0.005742411812961444,0.19148936170212766,0.1131616775994418,0.05846265817571404,0.13333333333333333,0.011226944667201285,0.2842105263157895
networkadex,0.1,0,0,0.11715584653304142,0.07038605968521547,0.0,0.0,0.5911602209944752,0.026575936467810056,0.01980169348542138,0.0,0.0,0.15702479338842976,0.04282300867079042,0.03011714074820846,0.0,0.0,0.217479674796748
networkadex,0.1,0,0.1,0.11704681467502151,0.07182235364954866,0.1111111111111111,0.0,0.6077348066298343,0.026598288778842877,0.020862799184908486,0.0,0.0,0.17355371900826447,0.04284123459651326,0.03152333630534915,0.0,0.0,0.23595505617977525
networkadex,0.1,0,0.25,0.1320835479589502,0.07499633961555391,0.0,0.0,0.6464088397790055,0.029839297127923145,0.021306785139291393,0.0,0.0,0.1652892561983471,0.04811840395214671,0.03233496723773219,0.0,0.0,0.2378048780487805
networkadex,0.1,0,0.5,0.1488215444611428,0.07928326634432446,0.14285714285714285,0.0,0.6408839779005525,0.03369086946551828,0.02265865464212892,0.0,0.0,0.1487603305785124,0.05435045240870138,0.03453165361206939,0.0,0.0,0.23577235772357724
networkadex,0.1,0,0.75,0.16645501968474943,0.08093163879847332,0.14285714285714285,0.0,0.6077348066298343,0.0373300119602614,0.02359474504774129,0.043478260869565216,0.0,0.1506849315068493,0.06032801847564473,0.035893210987245995,0.0,0.0,0.22564102564102564
networkadex,0.1,0,1.0,0.1905939707560046,0.08813555721032855,0.2,0.0,0.6408839779005525,0.04253737338354337,0.02575697344488914,0.05,0.0,0.1652892561983471,0.06880632417735982,0.03912115888892567,0.029268292682926828,0.0,0.23577235772357724
networkadex,0.1,0,2.0,0.27127832592139006,0.10709154765330882,0.3333333333333333,0.05291005291005291,0.6187845303867403,0.06009687109401738,0.031457239257406185,0.047058823529411764,0.004922067268252666,0.2231404958677686,0.09740180011951302,0.04763799858099982,0.06382978723404255,0.009623095429029671,0.30337078651685395
