model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GAT_binary_lr0.001,0.01,64,128,1,0,32,98,MLP,0.7096559539507915,0.6951042073113578,0.7222295502821604,0.5728828893928513,0.6639966944594575,0.6007444886359938,0.5637434204656973,0.7563739376770539,0.7531380753138075,0.46842105263157896,0.2989921612541993,0.17357762777242045,0.5116806348435159,0.42857142857142855,0.28213166144200624
GAT_binary_lr0.001,0.01,64,128,2,0,32,5,MLP,0.631691026991295,0.6556697572980609,0.6951126989090082,0.6704072176023641,0.6343816344368103,0.5657927650880767,0.6791232876712329,0.7198581560283688,0.6842105263157895,0.4593773165307635,0.22732362821948487,0.20057859209257473,0.5480433340703074,0.345531914893617,0.31021625652498136
GAT_binary_lr0.001,0.01,64,128,3,0,32,42,MLP,0.5992157696900775,0.6898332131760461,0.666462141456026,0.6515053239337707,0.5974250390934092,0.55596823043997,0.9047226232212827,0.822463768115942,0.8502994011976048,0.3252038547071905,0.2541993281075028,0.1369334619093539,0.47843393860079614,0.388366124893071,0.23588039867109634
GAT_binary_lr0.001,0.01,64,128,1,0.1,32,6,MLP,0.6882631754705691,0.6935253249747413,0.720513052109516,0.5936053310224579,0.6619683515811042,0.5973052040741363,0.5575616385167929,0.7325581395348837,0.7344398340248963,0.6386953298739807,0.2821948488241881,0.17068466730954676,0.5953771205472825,0.4074373484236055,0.27699530516431925
GAT_binary_lr0.001,0.01,64,128,2,0.1,32,19,MLP,0.600107188755867,0.681162606392588,0.7354466427456249,0.7107461447707742,0.6436091837847938,0.5588602609894836,0.7108764519535374,0.7455089820359282,0.7046263345195729,0.4990363232023721,0.2788353863381859,0.1909353905496625,0.586411149825784,0.4058679706601467,0.30045523520485584
GAT_binary_lr0.001,0.01,64,128,3,0.1,32,82,MLP,0.5800925638720887,0.7535354005438941,0.8547679348425432,0.7108794230797761,0.6501795099122326,0.5384588917850524,0.6081874158168173,0.6134903640256959,0.5279138099902057,0.9372127501853225,0.6416573348264277,0.5197685631629702,0.7376743100530953,0.6272577996715928,0.5238095238095238
GAT_binary_lr0.001,0.01,64,128,1,0.2,32,128,MLP,0.6959560057280753,0.6786768904754094,0.7183281454173002,0.5715864124703744,0.6658532395175114,0.5529432222799802,0.5406879454601797,0.7506631299734748,0.6101010101010101,0.6467012601927353,0.3169092945128779,0.29122468659594986,0.5889620253164557,0.4456692913385827,0.39425587467362927
GAT_binary_lr0.001,0.01,64,128,2,0.2,32,152,MLP,0.5323355621283088,0.8531454822846821,1.0223319783355251,0.7610389405215185,0.6452820180350092,0.5312785657760267,0.8931073814567378,0.8015564202334631,0.6153846153846154,0.40630096367679763,0.23068309070548712,0.14657666345226616,0.5585163295460335,0.3582608695652174,0.2367601246105919
GAT_binary_lr0.001,0.01,64,128,3,0.2,32,6,MLP,0.6702322709899378,0.6561182354177747,0.6677316481416876,0.5345621609175949,0.55263032494868,0.5450891740416545,0.9765395894428153,0.9894736842105263,0.9428571428571428,0.07405485544848035,0.10526315789473684,0.09546769527483125,0.13766967546337766,0.1902834008097166,0.1733800350262697
GAT_binary_lr0.001,0.01,64,128,1,0.3,32,12,MLP,0.6907789553934929,0.6860952249595097,0.716516044103738,0.5888786466212514,0.655724692111972,0.5969913583151457,0.5659940695740219,0.6966580976863753,0.659375,0.5801334321719792,0.303471444568869,0.2034715525554484,0.5729765347585752,0.42277691107644305,0.31098010316875463
GAT_binary_lr0.001,0.01,64,128,2,0.3,32,60,MLP,0.581229495811519,0.7123577147722244,0.7573647408774404,0.7184710058956996,0.6284445776469717,0.5244055761324717,0.7875542299349241,0.7936507936507936,0.663003663003663,0.4306152705707932,0.22396416573348266,0.17454194792671165,0.5567909517875971,0.34934497816593885,0.27633587786259545
GAT_binary_lr0.001,0.01,64,128,3,0.3,32,1,MLP,0.6695412270971949,0.6591080342020307,0.6760861512386438,0.5878595324433825,0.6043446038555444,0.5187833199580795,0.632626427406199,0.7136563876651982,0.7248677248677249,0.28747220163083764,0.18141097424412095,0.13211186113789777,0.3953109072375127,0.2892857142857143,0.2234910277324633
GAT_binary_lr0.001,0.001,64,16,1,0,32,50,MLP,0.67276490447928,0.6793889211756843,0.7058753904068109,0.6088895049513656,0.6490747370678251,0.5709584338027226,0.5893898332922723,0.7307692307692307,0.7471910112359551,0.5320237212750185,0.2553191489361702,0.12825458052073288,0.5592394903962287,0.3784232365145228,0.2189300411522634
GAT_binary_lr0.001,0.001,64,16,2,0,32,222,MLP,0.6029907730165252,0.6750354383672986,0.7623082525802382,0.725172397970987,0.6419927794755527,0.5546045124975706,0.6669967248076777,0.6772277227722773,0.5728987993138936,0.6491475166790215,0.3829787234042553,0.32208293153326906,0.6579510875690296,0.4892703862660944,0.4123456790123457
GAT_binary_lr0.001,0.001,64,16,3,0,32,2,MLP,0.6517728432236125,0.6518733437572207,0.6808993382887407,0.6458967931108951,0.6395462280346454,0.5539293953982307,0.6060559483553642,0.6373831775700934,0.6023529411764705,0.5845811712379541,0.3818589025755879,0.24686595949855353,0.5951248962342465,0.47759103641456585,0.35020519835841313
