dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkdgd,0,0.75,5.0,0.42415292748319,0.13005709417213265,0.5,0.0,1.0,0.14176190791747917,0.06138893688016309,0.1111111111111111,0.0,0.5833333333333334,0.20836828382095965,0.07818612224857974,0.26666666666666666,0.0,0.6363636363636365
networkdgd,0,1.0,0,0.13580330043436817,0.09770692385834695,0.0,0.0,0.5555555555555556,0.0474839419189389,0.040934512862217165,0.0,0.0,0.25,0.06916836487748716,0.05615269643017525,0.0,0.0,0.3225806451612903
networkdgd,0,1.0,0.1,0.14570566986372954,0.09725942040354417,0.0,0.0,0.6,0.05025890455157992,0.038799351868529036,0.0,0.0,0.2608695652173913,0.07337820740214288,0.05341660427844389,0.0,0.0,0.33333333333333337
networkdgd,0,1.0,0.25,0.15698169216763022,0.1015853329532422,0.0,0.0,0.5384615384615384,0.0548720909807679,0.04219479866000732,0.0,0.0,0.2916666666666667,0.07991969531277718,0.057472275022404117,0.0,0.0,0.3783783783783784
networkdgd,0,1.0,0.5,0.18019815100421246,0.10144319868178762,0.0,0.0,0.6666666666666666,0.061804999931539234,0.04244851733829403,0.0,0.0,0.2857142857142857,0.09031642789226375,0.05769972138094724,0.0,0.0,0.4
networkdgd,0,1.0,0.75,0.20394266134172728,0.0987224328339784,0.0,0.0,0.6,0.06958990986675709,0.04391625545032588,0.0,0.0,0.3333333333333333,0.10177297780698294,0.058124018628297476,0.0,0.0,0.4210526315789474
networkdgd,0,1.0,1.0,0.23088496414829573,0.10461118041212182,0.25,0.0,0.625,0.07889165539497393,0.04681254744073881,0.0,0.0,0.3333333333333333,0.1154139793967635,0.06197260257319597,0.0,0.0,0.36363636363636365
networkdgd,0,1.0,2.0,0.3146209858553909,0.11634443771692551,0.3333333333333333,0.0,1.0,0.10602908218010994,0.053252673626818174,0.1111111111111111,0.0,0.3888888888888889,0.1556006534521402,0.06973087774455142,0.13333333333333333,0.0,0.5185185185185185
networkdgd,0,1.0,3.0,0.3751039094000038,0.12156564628696699,0.3333333333333333,0.0,1.0,0.1259254907512149,0.060015517822164334,0.1111111111111111,0.0,0.6666666666666666,0.18480764219930068,0.07567934803799464,0.16666666666666666,0.0,0.7272727272727272
networkdgd,0,1.0,5.0,0.4232069153487114,0.13264814461802482,0.5,0.0,1.0,0.14148183391937352,0.0622650357815938,0.1111111111111111,0.0,0.5833333333333334,0.20795623966340424,0.07969048141992144,0.2222222222222222,0.0,0.6363636363636365
networkdgd,0,2.0,0,0.20134722531317484,0.10315938187338664,0.2,0.0,1.0,0.06816499227752713,0.04284328468204254,0.0,0.0,0.42857142857142855,0.09988759057599869,0.057706812211113866,0.0,0.0,0.6
networkdgd,0,2.0,0.1,0.20593561915897415,0.09213559102730129,0.2,0.0,0.625,0.0696846050686244,0.03962949699123858,0.0,0.0,0.25,0.10224301738051711,0.05326165675781597,0.0,0.0,0.35714285714285715
networkdgd,0,2.0,0.25,0.2201397548251018,0.09902294767996583,0.25,0.0,1.0,0.0745249418087349,0.04261298285120641,0.0,0.0,0.42857142857142855,0.10930135013903514,0.05704464360603557,0.0,0.0,0.6
networkdgd,0,2.0,0.5,0.2320089844968473,0.09643003546043714,0.25,0.0,0.6,0.07861414433997725,0.04248288646461703,0.0,0.0,0.2777777777777778,0.11524857968755282,0.05632473082676283,0.0,0.0,0.33333333333333337
networkdgd,0,2.0,0.75,0.25571502701619314,0.1031456083873864,0.25,0.0,1.0,0.086321672531926,0.04633502595893286,0.1111111111111111,0.0,0.42857142857142855,0.12666427300527405,0.061354615605683005,0.0,0.0,0.6
networkdgd,0,2.0,1.0,0.26792081178516153,0.10231370428780108,0.3333333333333333,0.0,0.6666666666666666,0.09035392468753807,0.0465426751635591,0.1111111111111111,0.0,0.3157894736842105,0.1325446859396655,0.061132134567898476,0.0,0.0,0.41379310344827586
networkdgd,0,2.0,2.0,0.3237911622077066,0.10704345889716053,0.3333333333333333,0.0,1.0,0.10866617284787185,0.050170671614531016,0.09090909090909091,0.0,0.42857142857142855,0.1597181550542961,0.06561172419309538,0.13333333333333333,0.0,0.6
networkdgd,0,2.0,3.0,0.3710946729776203,0.1203864751413391,0.3333333333333333,0.0,1.0,0.1239764370417425,0.05609104635823387,0.14285714285714285,0.0,0.5,0.18228514392682896,0.07241651657984449,0.13333333333333333,0.0,0.6
networkdgd,0,2.0,5.0,0.42274195103231504,0.1309573818172629,0.5,0.0,1.0,0.14151900756324068,0.06310961875871296,0.1111111111111111,0.0,0.5833333333333334,0.2079623395077587,0.08063481733571903,0.26666666666666666,0.0,0.6363636363636365
networkdgd,0,3.0,0,0.22883387153027956,0.09744245172283993,0.25,0.0,0.6666666666666666,0.07693219054012435,0.041461401774332426,0.0,0.0,0.2857142857142857,0.11295358381785549,0.05547495699718987,0.0,0.0,0.4
networkdgd,0,3.0,0.1,0.23405416863948048,0.09710659085432692,0.25,0.0,0.6666666666666666,0.07848092392360395,0.041134299424300164,0.0,0.0,0.2857142857142857,0.11535498396934044,0.05514031857922173,0.0,0.0,0.4
