Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
50,0.0,0.0,0,0,110,2,0.0,0.0,0,0,42,0,0.0,0.0,0,0,42,1,0.0,0.0,0,0,110,0,0.0,0.0,0,0,0,0,0.017241379310344827,7,0.012867647058823529,0.14893617021276595,1,0.010638297872340425,0.001692047377326565,11,0.017241379310344827,0.017241379310344827
51,0.0,0.0,0,0,56,2,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,1,0.0,0.0,0,0,56,0,0.0,0.0,0,0,6,1,0.012738853503184714,3,0.00558659217877095,0.06976744186046512,3,0.03296703296703297,0.005128205128205128,8,0.012738853503184714,0.012738853503184714
52,0.0,0.0,0,0,108,3,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,1,0.0,0.0,0,0,109,1,0.0,0.0,0,0,0,0,0.01765650080256822,3,0.0056925996204933585,0.06521739130434782,1,0.010416666666666666,0.0017331022530329288,11,0.01765650080256822,0.01765650080256822
53,0.0,0.0,0,0,182,4,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,1,0.0,0.0,0,0,182,0,0.0,0.0,0,0,2,1,0.022222222222222223,5,0.009009009009009009,0.1111111111111111,2,0.02666666666666667,0.003418803418803419,14,0.022222222222222223,0.022222222222222223
54,0.0,0.0,0,0,154,7,0.0,0.0,0,0,42,1,0.0,0.0,0,0,42,2,0.0,0.0,0,0,154,2,0.0,0.0,0,0,0,0,0.0203125,7,0.012567324955116697,0.13725490196078433,1,0.012048192771084338,0.001697792869269949,13,0.0203125,0.0203125
55,0.0,0.0,0,1,181,4,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,1,0.0,0.0,0,1,181,0,0.0,0.0,0,0,0,1,0.02258064516129032,6,0.011029411764705883,0.11320754716981132,1,0.013157894736842105,0.001763668430335097,14,0.02258064516129032,0.02258064516129032
56,0.0,0.0,0,0,182,4,0.0,0.0,0,0,30,0,0.0,0.0,0,0,30,1,0.0,0.0,0,0,182,0,0.0,0.0,0,0,6,1,0.022435897435897436,6,0.01107011070110701,0.10344827586206896,3,0.036585365853658534,0.00530035335689046,14,0.022435897435897436,0.022435897435897436
57,0.0,0.0,0,0,131,4,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,2,0,0.019230769230769232,3,0.0055147058823529415,0.05454545454545454,2,0.025,0.0035149384885764497,12,0.019230769230769232,0.019230769230769232
58,0.0,0.0,0,0,272,5,0.0,0.0,0,0,30,1,0.0,0.0,0,0,30,0,0.0,0.0,0,0,272,0,0.0,0.0,0,0,0,0,0.027868852459016394,6,0.011131725417439703,0.1111111111111111,0,0.0,0.0,17,0.027868852459016394,0.027868852459016394
59,0.0,0.0,0,0,209,5,0.0,0.0,0,0,6,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,210,0,0.0,0.0,0,0,6,0,0.025041736227045076,3,0.005836575875486381,0.05555555555555555,3,0.03529411764705882,0.005504587155963303,15,0.025041736227045076,0.025041736227045076
60,0.0,0.0,0,0,132,3,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,0,0,0.01948051948051948,2,0.0037174721189591076,0.031746031746031744,1,0.01282051282051282,0.0018083182640144665,12,0.01948051948051948,0.01948051948051948
61,0.0,0.0,0,0,210,4,0.0,0.0,0,0,20,1,0.0,0.0,0,0,20,0,0.0,0.0,0,0,210,0,0.0,0.0,0,0,0,0,0.024509803921568627,5,0.009157509157509158,0.08333333333333333,0,0.0,0.0,15,0.024509803921568627,0.024509803921568627
62,0.0,0.0,0,0,90,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,2,0,0.016420361247947456,3,0.005714285714285714,0.04838709677419355,2,0.023809523809523808,0.003656307129798903,10,0.016420361247947456,0.016420361247947456
63,0.0,0.0,0,0,132,2,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,0,0,0.019933554817275746,2,0.003898635477582846,0.03125,1,0.011235955056179775,0.0018587360594795538,12,0.019933554817275746,0.019933554817275746
