Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.5593952483801297,-6,-0.0006047516198704102,0.2911258333654348,-0.00649002989414951,-0.0003023758099352052,226,27,0,-259,-2.1725813503355016,1.457355462361844,-1.0000000000000009,1.0000000000000004,1.0000000000000004,7695108.476190484
0,-0.5675675675675678,-2,-0.0005906010068340972,0.31326102866848216,-0.014913647001335052,-0.0002953005034170487,232,38,0,-273,-2.722257189927614,2.003633024087117,1.0000000000000004,-0.9999999999999998,-0.9999999999999998,11866048.714285726
0,-0.5870020964360587,-1,-0.0006159518325666933,0.48493421565673395,-0.010108316904760129,-0.00030797591628334666,238,32,0,-280,-2.6356882602946645,2.048397945948624,-1.0000000000000013,-1.0000000000000013,1.0000000000000004,11179319.142857155
0,-0.5955734406438633,0,-0.000599771843548704,0.3271891893842809,-0.011509054113010116,-0.000299885921774352,250,35,0,-296,5.386178173111433e+22,-2.693089086555716e+22,-2.693089086555716e+22,1.0000000000000002,-0.912667998750834,11902237.809523823
0,-0.5595116988809765,0,-0.0005697675141354138,0.3539004950514832,-0.010856236346482334,-0.000284883757067707,227,40,0,-275,-2.767867753755652,2.1171163951687313,-1.0000000000000002,0.9999999999999998,0.9999999999999993,10838810.952380965
0,-0.5814207650273224,-1,-0.0006361277516710314,0.41275686233290165,-0.010204945218769544,-0.0003180638758355156,215,43,0,-266,-2.9411415512989154,2.2903556929184528,1.0000000025182585,-1.000000000000001,-1.0,6513358.142857149
0,-0.5804274465691788,-3,-0.0006536345119022284,0.36561587746036306,-0.009379140892815028,-0.0003268172559511142,204,41,0,-258,-3.0870421939677324,2.281848529244482,0.9999999999999996,-0.9999999999999996,0.9999999999999994,5718832.90476191
0,-0.5426356589147288,-2,-0.0006015916395950426,0.4710560386279597,-0.015878662463036278,-0.0003007958197975215,184,50,0,-245,-3.196866303031011,2.3225506398169764,-0.9999999999999998,0.9999999999999998,-0.9194609662027544,4616368.2380952425
0,-0.47894103489771345,-1,-0.0005770373914430285,0.3239428323778882,-0.018459201800377373,-0.00028851869572151423,145,45,0,-199,-2.632185609547592,1.1291483279086936,1.0492456574084266,1.0492456574084266,1.0000000000000002,2065476.6666666684
0,-0.4433249370277077,-2,-0.000559047839883616,0.28565484013449627,-0.020155490928718135,-0.0002795239199418081,129,30,0,-176,-2.3993763843374674,1.0000000000000009,-1.0000000000000004,0.7631535465292156,0.7631535465292156,1293014.904761906
0,-0.40845070422535223,-2,-0.0005760940821232044,0.3243857529527763,-0.02207554897837258,-0.0002880470410616024,107,37,0,-145,-2.57537857459853,1.055086591401753,1.055086591401753,-1.0000000000000013,1.000000000000001,937839.5238095246
0,-0.44219653179190743,-3,-0.0006399370937654235,0.2855047971661326,-0.0226508791820486,-0.00031996854688271176,121,33,0,-153,-2.382356999649348,0.8341645962707379,0.8341645962707379,0.6256271410014255,0.1391134013247949,836827.9047619055
0,-0.439499304589708,-1,-0.0006121160231054436,0.26979736067363536,-0.020413103625953083,-0.00030605801155272146,124,39,0,-158,-2.7218702863994624,1.1880937792853623,1.1880937792853623,0.12694760830938745,0.12694760830938745,1520315.1428571441
0,-0.5040431266846361,-2,-0.0006802201439738682,0.3229305098179479,-0.025846820156900357,-0.0003401100719869338,150,43,0,-187,-2.816408891751278,1.2169306406270528,1.2169306406270528,0.25308720389547074,0.25308720389547074,1507710.9523809538
0,-0.5304465493910688,-1,-0.0007187622620475186,0.30324701186732383,-0.016928743132275516,-0.0003593811310237594,153,30,0,-196,6.2557159519726885e+22,-6.2557159519726885e+22,1.3183981470837918,-0.21562606176963334,-0.21562606176963334,1779521.5714285732
0,-0.5833333333333333,-2,-0.000785105428443248,0.37930497574550653,-0.005828352615181811,-0.000392552714221624,159,25,0,-217,-2.087735602254096,1.4789183721346886,1.4789183721346886,-0.44363446493629566,-0.44363446493629566,1974902.9047619067
0,-0.6132596685082874,-4,-0.0008482153091400927,0.4329468170615947,-0.003226675613962552,-0.00042410765457004645,156,21,0,-222,-1.8737037170921935,1.4544809918310033,1.4544809918310033,-1.0000000000000013,1.0000000000000007,2290438.4761904785
0,-0.6358695652173914,-3,-0.0008651286601597161,0.38356869703376706,-0.001360500488180312,-0.00043256433007985817,149,27,0,-234,-2.0392112590104245,1.332046988758866,1.332046988758866,1.0000000000000004,-1.0000000000000004,3124203.571428574
